id,member_id,loan_amnt,funded_amnt,term,int_rate,exp_default_rate,service_fee_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,credit_pull_d,review_status_d,review_status,url,desc,purpose,title,zip_code,addr_state,msa,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,initial_list_status,ils_exp_d,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,effective_int_rate,application_type,disbursement_method,annual_inc_joint,dti_joint,verified_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,mtg_payment,housing_payment,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog
"154327373","189947282","37225.0","21825.0","36","11.02","5.14","1.03","1219.06","B","B2","Program Analyst","10+ years","MORTGAGE","141000.0","Not Verified","07-04-2019 07:30:46","08-03-2019 10:00:00","07-04-2019 10:00:00","06-27-2019 07:16:21","07-04-2019 07:37:44","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154327373"," ","Debt consolidation","Debt consolidation","225xx","VA","","0","6","25138","25.0","14.2","10.39","0","0.0","01-26-1986 16:00:00","750","754","3","57"," ","0","57","14","4","13","0","48005","10293.0","17.3","29300","34","40597","18","57","f","","0","0","0","0","0","null","13","3","2","495997","425289","32715","10","2","4","94","0","0","0","12","149","6","401","2","59400","6","10","0","10.91","INDIVIDUAL","CASH"," "," "," ","2","2","2","2","2","37712.0","92.9","1","3","4015.0","48.0","0","5","3","3077.33"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154669217","190694550","20000.0","3600.0","36","22.50","12.63","1.49","769.0","D","D3","","n/a","MORTGAGE","53000.0","Not Verified","07-03-2019 05:03:22","08-04-2019 10:00:00","07-05-2019 10:00:00","07-03-2019 05:01:46","07-05-2019 05:56:43","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154669217"," ","Debt consolidation","Debt consolidation","330xx","FL","","0","3","6967","71.4","63.5","36.53","0","0.0","06-02-2012 17:00:00","665","669","0"," ","108","13"," ","23","0","12","1","43774","13712.0","59.9","19100","18","39602","13"," ","f","","1","0","0","0","0","null","12","1","10","62502","43774","3979","7","6","7","100","0","0","0","5","84","8","85","10","22900","8","10","0","21.73","INDIVIDUAL","CASH"," "," "," ","0","2","0","1","13","30062.0","75.9","1","2","5248.0","70.0","0","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154731223","191008840","25525.0","8475.0","60","14.30","7.28","0.86","597.9","C","C1","Shift Manager","10+ years","RENT","35000.0","Not Verified","07-04-2019 06:28:59","08-03-2019 10:00:00","07-04-2019 10:00:00","07-04-2019 06:22:01","07-04-2019 06:30:29","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154731223"," ","Credit card refinancing","Credit card refinancing","170xx","PA","","0","1","42","100.0","97.2","33.3","0","0.0","03-03-2007 16:00:00","705","709","1"," "," ","4"," ","56","0","9","0","40084","11404.0","60.7","1500","19","32749","14"," ","f","","0","0","0","0","0","null","9","1","10","51549","40084","5011","2","1","1","100","0","0","0","5","148","2","145","31","18800","2","7","0","14.06","JOINT","CASH","77000.0","29.25","Not Verified","0","2","1","1","10","28680.0","87.6","0","0","1458.0","77.8","0","3","1","0"," ","34750","655","659","06-03-2009 17:00:00","2","0","24","67.5","9","31","0","0"," "
"154825453","191212517","25000.0","6650.0","36","13.08","5.14","1.03","843.32","B","B5","Executive Casino Host","10+ years","RENT","80000.0","Source Verified","07-06-2019 12:17:38","08-05-2019 18:00:00","07-06-2019 18:00:00","07-06-2019 11:37:40","07-06-2019 14:03:38","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154825453"," ","Credit card refinancing","Credit card refinancing","804xx","CO","","0","3","2936","75.0","86.1","22.96","1","0.0","12-05-2004 16:00:00","680","684","0","20"," ","4","49","12","0","10","0","60792","18164.0","72.1","21100","27","49860","16","49","f","","0","0","0","0","0","20","10","2","12","85324","60792","6755","9","4","4","92","1","0","0","11","143","4","175","12","35464","4","8","0","12.97","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","2","1","2","12","42628.0","82.3","1","1","7495.0","75.7","3","11","7","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154872408","191289728","20725.0","1300.0","36","12.40","5.14","1.03","692.34","B","B4","General Manager","6 years","MORTGAGE","46800.0","Not Verified","07-07-2019 14:40:34","08-07-2019 14:00:00","07-08-2019 14:00:00","07-07-2019 13:54:56","07-08-2019 09:53:02","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154872408"," ","Debt consolidation","Debt consolidation","726xx","AR","","0","5","1253","100.0","81.6","33.05","0","0.0","02-06-2011 16:00:00","695","699","1","55"," ","3"," ","32","3","11","0","52614","8294.0","38.2","6800","18","53067","7"," ","f","","0","1","0","0","0","55","11","3","6","214201","192738","17522","2","2","2","94","0","0","0","8","101","5","89","32","21700","5","6","0","12.29","JOINT","CASH","77200.0","23.75","Not Verified","1","4","2","4","6","44320.0","62.6","0","0","4837.0","47.8","3","0","13","937.98"," ","9589","655","659","02-06-2012 16:00:00","1","2","10","46.0","4","6","0","0"," "
"154799116","191155980","40000.0","20050.0","36","11.02","5.14","1.03","1309.93","B","B2","Professional Serv. Leader","10+ years","MORTGAGE","250000.0","Not Verified","07-06-2019 07:39:51","08-05-2019 10:00:00","07-06-2019 10:00:00","07-05-2019 14:49:15","07-06-2019 07:43:12","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154799116"," ","Home improvement","Home improvement","199xx","DE","","0","4","30431","50.0","62.8","15.86","4","0.0","11-04-2000 16:00:00","705","709","1","11"," ","0","11","56","2","16","0","144334","52126.0","55.7","81900","25","130291","15","20","f","","0","0","0","0","0","22","16","0","15","516591","382181","23886","8","4","6","84","1","0","0","8","169","6","224","21","93600","6","12","0","10.91","INDIVIDUAL","CASH"," "," "," ","0","3","0","2","15","92208.0"," ","0","2","21369.0","55.7","3","1","1","2320.83"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"153753467","189216260","30000.0","7775.0","36","17.97","12.63","1.49","1084.13","D","D1","ISP Manager","10+ years","MORTGAGE","102000.0","Not Verified","07-04-2019 06:30:54","08-03-2019 10:00:00","07-04-2019 10:00:00","06-18-2019 05:52:21","07-04-2019 06:32:26","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=153753467"," ","Other","Other","350xx","AL","","0","4","1000","0.0","68.8","20.12","0","0.0","03-17-2004 16:00:00","680","684","0","72"," ","4","79","25","0","7","0","76278","2200.0","68.8","3200","12","82304","3","79","f","","0","1","0","0","0","79","7","2","4","85504","76278","12713","3","2","2","90","0","0","0","8","109","2","101","25","3200","2","2","0","17.20","INDIVIDUAL","CASH"," "," "," ","1","4","2","4","4","74078.0","69.9","0","0","1633.0","69.8","2","0","6","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154698304","190843835","32750.0","9175.0","36","8.19","2.16","0.86","1029.14","A","A4","Driver","2 years","RENT","50000.0","Source Verified","07-03-2019 11:57:55","08-04-2019 18:00:00","07-05-2019 18:00:00","07-03-2019 11:43:55","07-05-2019 13:53:49","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154698304"," ","Debt consolidation","Debt consolidation","304xx","GA","","0","4","7423","0.0","17.5","15.29","0","0.0","02-02-2004 16:00:00","725","729","0","70"," ","12","77","98","0","8","0","74696","2720.0","12.8","9000","49","74147","18","77","f","","0","8","0","0","0","70","8","2","12","95347","74696","10671","8","1","1","77","0","0","0","31","185","2","115","19","21200","2","5","0","8.18","INDIVIDUAL","CASH"," "," "," ","0","3","2","3","12","71976.0","51.6","0","1","1577.0","31.3","1","0","1","0","550"," "," "," "," "," "," "," "," "," "," "," "," "," "
"154616154","190591199","31900.0","7850.0","60","20.00","12.91","1.12","845.16","D","D2","Legal Secretary","1 year","RENT","100000.0","Not Verified","07-04-2019 18:59:53","08-04-2019 06:00:00","07-05-2019 06:00:00","07-02-2019 08:29:49","07-04-2019 19:02:41","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154616154"," ","Debt consolidation","Debt consolidation","910xx","CA","","0","4","5966","83.3","82.1","26.61","0","0.0","01-01-2005 16:00:00","680","684","0"," "," ","20"," ","3","0","14","0","54007","45250.0","78.8","33400","39","28238","30"," ","f","","0","0","0","0","0","null","14","2","3","85638","54007","3858","12","6","6","100","0","0","0","9","174","10","131","3","57400","10","12","0","19.21","INDIVIDUAL","CASH"," "," "," ","1","2","0","0","27","8757.0","31.0","2","4","10037.0","63.1","0","1","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154776963","191134930","35000.0","10025.0","60","17.97","12.91","1.12","888.2","D","D1","Engineer","10+ years","MORTGAGE","117000.0","Verified","07-08-2019 09:15:26","08-07-2019 14:00:00","07-08-2019 14:00:00","07-05-2019 11:49:49","07-08-2019 09:54:04","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154776963"," ","Debt consolidation","Debt consolidation","913xx","CA","","0","6","4928","75.0","78.1","24.75","0","0.0","08-04-1998 17:00:00","675","679","0","57"," ","1"," ","6","6","19","0","91663","54520.0","58.8","22500","29","56402","17"," ","f","","0","0","0","0","0","null","19","4","6","642342","562076","31226","6","4","4","96","0","0","0","6","183","12","251","6","92800","12","14","0","17.18","INDIVIDUAL","CASH"," "," "," ","1","3","1","2","10","37143.0","65.9","2","3","6301.0","61.4","4","7","7","3159.98"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154729880","190996597","35000.0","9000.0","36","14.30","7.92","1.22","1201.33","C","C1","","n/a","RENT","105000.0","Not Verified","07-04-2019 09:55:26","08-03-2019 14:00:00","07-04-2019 14:00:00","07-04-2019 09:19:52","07-04-2019 10:10:54","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154729880"," ","Debt consolidation","Debt consolidation","011xx","MA","","0","9","52769","0.0","7.4","24.37","0","0.0","11-03-2006 16:00:00","710","714","1"," ","88","5"," ","7","0","17","1","62888","4968.0","7.1","57000","18","94422","13"," ","f","","1","0","0","1","0","null","17","6","2","164022","62888","3699","9","6","9","100","0","0","0","5","152","8","70","2","69600","8","13","211","14.00","INDIVIDUAL","CASH"," "," "," ","2","4","3","3","5","57920.0","90.5","3","6","1216.0","40.9","2","0","3","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154706862","190882482","30000.0","3525.0","60","15.24","7.28","0.86","717.49","C","C2","Social Service Specialist","10+ years","MORTGAGE","65000.0","Source Verified","07-07-2019 18:21:47","08-07-2019 06:00:00","07-08-2019 06:00:00","07-03-2019 16:38:03","07-07-2019 18:25:08","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154706862"," ","Major purchase","Major purchase","490xx","MI","","0","4","18872","40.0","20.0","5.9","2","0.0","09-02-1997 17:00:00","670","674","0","13"," ","20","13","28","2","17","0","5499","5499.0","16.2","23600","36","0","27","49","f","","0","6","0","0","0","53","17","0","15","105000","52502","3088","10","4","5","74","0","0","0","7","262","6","201","15","34000","6","16","325","15.00","INDIVIDUAL","CASH"," "," "," ","0","0","0","2","20","0.0"," ","0","2","2099.0","16.2","2","0","0","484.25"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154688693","190756145","35000.0","6350.0","60","20.00","12.91","1.12","927.29","D","D2","","n/a","OWN","57000.0","Verified","07-03-2019 10:18:26","08-05-2019 18:00:00","07-06-2019 18:00:00","07-03-2019 10:17:06","07-06-2019 14:03:46","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154688693"," ","Debt consolidation","Debt consolidation","956xx","CA","","0","3","892","100.0","91.4","29.96","0","0.0","02-02-2008 16:00:00","665","669","0"," ","108"," "," ","21","0","12","1","29466","14006.0","79.1","10400","19","30744","13"," ","f","","1","0","0","0","0","null","12","0","21","48444","29466","2456","6","5","5","100","0","0","0","6","105","9","137","21","17700","9","10","0","19.21","INDIVIDUAL","CASH"," "," "," ","0","2","0","1","22","15460.0","50.3","0","2","3915.0","60.8","0","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154627885","190635021","40000.0","8775.0","36","11.71","5.14","1.03","1323.04","B","B3","Budget Analyst","10+ years","RENT","99127.0","Source Verified","07-02-2019 13:04:20","08-02-2019 10:00:00","07-03-2019 10:00:00","07-02-2019 13:01:14","07-03-2019 06:34:42","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154627885"," ","Debt consolidation","Debt consolidation","223xx","VA","","0","6","5176","66.7","74.8","7.6","1","0.0","03-01-1999 16:00:00","680","684","0","15"," ","12","15","21","1","13","0","26344","18523.0","56.1","20500","15","10500","10"," ","f","","0","0","0","0","0","null","13","4","3","315179","294967","22690","3","3","3","93","0","0","0","4","244","5","140","3","33000","5","10","0","11.60","INDIVIDUAL","CASH"," "," "," ","2","2","0","0","46","7821.0","74.5","3","5","7762.0","60.6","0","0","1","1776.03"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154881612","191309836","40000.0","7675.0","36","7.02","2.16","0.86","1235.45","A","A2","Staff Nurse","10+ years","MORTGAGE","80000.0","Source Verified","07-07-2019 17:59:49","08-07-2019 06:00:00","07-08-2019 06:00:00","07-07-2019 17:57:43","07-07-2019 18:09:01","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154881612"," ","Debt consolidation","Debt consolidation","333xx","FL","","0","4","18579","0.0","4.7","16.94","0","0.0","07-07-1993 17:00:00","760","764","0","32"," ","4","32","31","3","9","0","41751","921.0","4.1","19500","20","21000","10","32","f","","0","0","0","0","0","null","9","4","6","69797","41751","4639","6","2","4","95","0","0","0","5","120","2","288","7","22500","2","7","0","7.01","INDIVIDUAL","CASH"," "," "," ","1","1","1","1","6","18000.0","85.7","2","2","866.0","59.8","0","1","2","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154513014","190318666","40000.0","2275.0","60","8.19","2.27","0.61","814.7","A","A4","","< 1 year","RENT","80000.0","Not Verified","07-07-2019 19:24:31","08-07-2019 06:00:00","07-08-2019 06:00:00","07-01-2019 04:49:53","07-07-2019 19:28:31","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154513014"," ","Credit card refinancing","Credit card refinancing","112xx","NY","","0","5","76300","0.0","0.0","7.88","0","0.0","12-31-2009 16:00:00","745","749","0","67"," ","22","67","3","0","17","0","26739","0.0","0.0","76300","28","35735","25","67","f","","0","0","0","0","0","null","17","2","3","115885","26739","1671","21","0","13","96","0","0","0","2","37","0","114","3","79600","0","15","0","8.22","INDIVIDUAL","CASH"," "," "," ","2","1","0","1","22","26739.0"," ","2","4","0.0","0.0","1","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154897366","191324707","40000.0","2275.0","36","10.33","5.14","1.03","1296.9","B","B1","Director eCommerce","10+ years","OWN","150000.0","Source Verified","07-08-2019 05:56:30","08-07-2019 10:00:00","07-08-2019 10:00:00","07-08-2019 05:49:04","07-08-2019 06:05:18","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154897366"," ","Credit card refinancing","Credit card refinancing","338xx","FL","","0","2","81","100.0","99.7","15.07","1","0.0","08-07-1989 17:00:00","700","704","1","22"," ","6","22","254","3","6","0","74544","32060.0","99.0","31000","16","80768","8","22","f","","0","1","0","0","0","44","6","1","6","445168","322147","53691","6","1","1","56","0","0","0","5","183","2","359","23","32400","2","2","0","10.22","INDIVIDUAL","CASH"," "," "," ","1","2","1","1","6","42484.0","94.0","0","1","30919.0","98.3","0","0","1","2443.75"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
